EC 1.1.1.156 created 1976
EC 1.1.1.157 created 1976
EC 1.1.1.158 created 1976
EC 1.1.1.158 modified 1983
EC 1.1.1.158 modified 2002
EC 1.1.1.158 deleted 2013
EC 1.1.1.159 created 1976
EC 1.1.1.159 modified 1980
EC 1.1.1.16 created 1961
EC 1.1.1.160 created 1976
EC 1.1.1.161 created 1976
EC 1.1.1.161 deleted 2012
EC 1.1.1.162 created 1976
EC 1.1.1.163 created 1976
EC 1.1.1.164 created 1976
EC 1.1.1.165 created 1976
EC 1.1.1.166 created 1976
EC 1.1.1.167 created 1976
EC 1.1.1.168 created 1976
EC 1.1.1.168 modified 1986
EC 1.1.1.168 modified 1999
EC 1.1.1.168 modified 2013
EC 1.1.1.169 created 1976
EC 1.1.1.17 created 1961
EC 1.1.1.170 created 1978
EC 1.1.1.170 modified 2002
EC 1.1.1.170 modified 2012
EC 1.1.1.171 created 1978
EC 1.1.1.171 deleted 1984
EC 1.1.1.172 created 1978
EC 1.1.1.173 created 1978
EC 1.1.1.174 created 1978
EC 1.1.1.175 created 1978
EC 1.1.1.176 created 1978
EC 1.1.1.177 created 1980
EC 1.1.1.177 modified 1980
EC 1.1.1.178 created 1981
EC 1.1.1.179 created 1982
EC 1.1.1.18 created 1961
EC 1.1.1.180 created 1983
EC 1.1.1.180 deleted 1984
EC 1.1.1.181 created 1983
EC 1.1.1.182 created 1983
EC 1.1.1.182 deleted 1990
EC 1.1.1.183 created 1983
EC 1.1.1.184 created 1983
EC 1.1.1.185 created 1984
EC 1.1.1.186 created 1984
EC 1.1.1.186 modified 2002
EC 1.1.1.187 created 1984
EC 1.1.1.188 created 1984
EC 1.1.1.188 modified 1989
EC 1.1.1.188 modified 1990
EC 1.1.1.189 created 1984
EC 1.1.1.189 modified 1989
EC 1.1.1.19 created 1961
EC 1.1.1.190 created 1984
EC 1.1.1.191 created 1984
EC 1.1.1.192 created 1984
EC 1.1.1.193 created 1984
EC 1.1.1.193 modified 2011
EC 1.1.1.194 created 1984
EC 1.1.1.195 created 1984
EC 1.1.1.196 created 1984
EC 1.1.1.196 modified 1990
EC 1.1.1.197 created 1984
EC 1.1.1.198 created 1984
EC 1.1.1.198 modified 1990
EC 1.1.1.199 created 1984
EC 1.1.1.2 created 1961
EC 1.1.1.20 created 1961
EC 1.1.1.200 created 1984
EC 1.1.1.201 created 1984
EC 1.1.1.202 created 1984
EC 1.1.1.203 created 1972
EC 1.1.1.203 transfered 1984
EC 1.1.1.203 modified 2014
EC 1.1.1.204 created 1972
EC 1.1.1.204 transfered 1984
EC 1.1.1.204 modified 1989
EC 1.1.1.204 deleted 2004
EC 1.1.1.205 created 1961
EC 1.1.1.205 transfered 1984
EC 1.1.1.206 created 1984
EC 1.1.1.206 modified 2007
EC 1.1.1.207 created 1984
EC 1.1.1.208 created 1984
EC 1.1.1.209 created 1986
EC 1.1.1.21 created 1961
EC 1.1.1.210 created 1986
EC 1.1.1.211 created 1986
EC 1.1.1.212 created 1986
EC 1.1.1.213 created 1986
EC 1.1.1.213 modified 2012
EC 1.1.1.213 modified 2013
EC 1.1.1.214 created 1986
EC 1.1.1.214 modified 1999
EC 1.1.1.214 modified 2013
EC 1.1.1.215 created 1989
EC 1.1.1.216 created 1989
EC 1.1.1.217 created 1989
EC 1.1.1.218 created 1989
EC 1.1.1.218 modified 1990
EC 1.1.1.219 created 1989
EC 1.1.1.219 modified 2016
EC 1.1.1.22 created 1961
EC 1.1.1.220 created 1989
EC 1.1.1.221 created 1989
EC 1.1.1.222 created 1989
EC 1.1.1.223 created 1989
EC 1.1.1.224 created 1989
EC 1.1.1.225 created 1989
EC 1.1.1.226 created 1990
EC 1.1.1.227 created 1990
EC 1.1.1.228 created 1990
EC 1.1.1.229 created 1990
EC 1.1.1.23 created 1961
EC 1.1.1.230 created 1990
EC 1.1.1.231 created 1990
EC 1.1.1.232 created 1992
EC 1.1.1.233 created 1992
EC 1.1.1.234 created 1992
EC 1.1.1.235 created 1992
EC 1.1.1.236 created 1992
EC 1.1.1.236 modified 2007
EC 1.1.1.237 created 1992
EC 1.1.1.238 created 1992
EC 1.1.1.239 created 1992
EC 1.1.1.239 modified 2012
EC 1.1.1.24 created 1961
EC 1.1.1.24 modified 1976
EC 1.1.1.24 modified 2004
EC 1.1.1.240 created 1992
EC 1.1.1.241 created 1992
EC 1.1.1.242 created 1992
EC 1.1.1.242 deleted 2001
EC 1.1.1.243 created 1992
EC 1.1.1.244 created 1992
EC 1.1.1.245 created 1992
EC 1.1.1.246 created 1992
EC 1.1.1.246 modified 2012
EC 1.1.1.246 deleted 2013
EC 1.1.1.247 created 1999
EC 1.1.1.247 modified 2001
EC 1.1.1.248 created 1999
EC 1.1.1.248 modified 2001
EC 1.1.1.249 created 1999
EC 1.1.1.249 deleted 1999
EC 1.1.1.249 reinstated 2001
EC 1.1.1.25 created 1961
EC 1.1.1.25 modified 1976
EC 1.1.1.25 modified 2004
EC 1.1.1.250 created 1999
EC 1.1.1.251 created 1999
EC 1.1.1.252 created 1992
EC 1.1.1.252 transfered 1999
EC 1.1.1.253 created 1999
EC 1.1.1.253 deleted 2003
EC 1.1.1.254 created 1999
EC 1.1.1.255 created 2000
EC 1.1.1.256 created 2000
EC 1.1.1.257 created 2000
EC 1.1.1.258 created 2000
EC 1.1.1.259 created 2000
EC 1.1.1.26 created 1961
EC 1.1.1.260 created 2000
EC 1.1.1.260 modified 2001
EC 1.1.1.261 created 2000
EC 1.1.1.261 modified 2009
EC 1.1.1.262 created 2000
EC 1.1.1.262 modified 2006
EC 1.1.1.263 created 2000
EC 1.1.1.264 created 2000
EC 1.1.1.264 modified 2013
EC 1.1.1.265 created 2000
EC 1.1.1.266 created 2001
EC 1.1.1.266 modified 2013
EC 1.1.1.267 created 2001
EC 1.1.1.268 created 2001
EC 1.1.1.269 created 2001
EC 1.1.1.27 created 1961
EC 1.1.1.270 created 2002
EC 1.1.1.270 modified 2012
EC 1.1.1.271 created 2002
EC 1.1.1.271 modified 2003
EC 1.1.1.272 created 2002
EC 1.1.1.273 created 2002
EC 1.1.1.274 created 2002
EC 1.1.1.274 modified 2013
EC 1.1.1.275 created 2003
EC 1.1.1.276 created 2003
EC 1.1.1.276 modified 2015
EC 1.1.1.277 created 2003
EC 1.1.1.278 created 2003
EC 1.1.1.279 created 1990
EC 1.1.1.279 transfered 2003
EC 1.1.1.28 created 1961
EC 1.1.1.280 created 1990
EC 1.1.1.280 transfered 2003
EC 1.1.1.281 created 2004
EC 1.1.1.282 created 2004
EC 1.1.1.283 created 2005
EC 1.1.1.283 modified 2013
EC 1.1.1.284 created 2005
EC 1.1.1.285 created 2005
EC 1.1.1.286 created 2005
EC 1.1.1.287 created 2005
EC 1.1.1.288 created 2005
EC 1.1.1.289 created 2006
EC 1.1.1.29 created 1961
EC 1.1.1.290 created 2006
EC 1.1.1.290 modified 2016
EC 1.1.1.291 created 2006
EC 1.1.1.292 created 2007
EC 1.1.1.293 created 2007
EC 1.1.1.294 created 2007
EC 1.1.1.295 created 2008
EC 1.1.1.296 created 2008
EC 1.1.1.297 created 2008
EC 1.1.1.298 created 2009
EC 1.1.1.299 created 2009
EC 1.1.1.3 created 1961
EC 1.1.1.3 modified 1976
EC 1.1.1.30 created 1961
EC 1.1.1.300 created 2009
EC 1.1.1.301 created 2010
EC 1.1.1.302 created 2010
EC 1.1.1.302 modified 2011
EC 1.1.1.303 created 2010
EC 1.1.1.304 created 2010
EC 1.1.1.305 created 2010
EC 1.1.1.306 created 2010
EC 1.1.1.306 transfered 2010
EC 1.1.1.307 created 2010
EC 1.1.1.308 created 2011
EC 1.1.1.309 created 2011
EC 1.1.1.31 created 1961
EC 1.1.1.310 created 2011
EC 1.1.1.310 modified 2013
EC 1.1.1.311 created 2011
EC 1.1.1.312 created 1978
EC 1.1.1.312 transfered 2011
EC 1.1.1.313 created 2011
EC 1.1.1.314 created 2011
EC 1.1.1.315 created 2011
EC 1.1.1.316 created 2011
EC 1.1.1.317 created 2011
EC 1.1.1.318 created 2012
EC 1.1.1.319 created 2012
EC 1.1.1.32 created 1961
EC 1.1.1.320 created 2012
EC 1.1.1.321 created 2012
EC 1.1.1.322 created 2012
EC 1.1.1.323 created 2012
EC 1.1.1.324 created 2012
EC 1.1.1.325 created 2012
EC 1.1.1.326 created 2012
EC 1.1.1.327 created 2012
EC 1.1.1.328 created 2012
EC 1.1.1.329 created 2012
EC 1.1.1.33 created 1961
EC 1.1.1.330 created 2012
EC 1.1.1.331 created 2012
EC 1.1.1.332 created 2012
EC 1.1.1.333 created 2012
EC 1.1.1.334 created 2012
EC 1.1.1.335 created 2012
EC 1.1.1.336 created 2012
EC 1.1.1.337 created 2012
EC 1.1.1.338 created 2012
EC 1.1.1.339 created 2012
EC 1.1.1.34 created 1961
EC 1.1.1.340 created 2012
EC 1.1.1.341 created 2012
EC 1.1.1.342 created 2012
EC 1.1.1.343 created 2013
EC 1.1.1.344 created 2013
EC 1.1.1.345 created 2013
EC 1.1.1.346 created 2013
EC 1.1.1.347 created 2013
EC 1.1.1.348 created 1992
EC 1.1.1.348 transfered 2013
EC 1.1.1.349 created 2013
EC 1.1.1.35 created 1961
EC 1.1.1.350 created 2013
EC 1.1.1.351 created 2013
EC 1.1.1.352 created 2013
EC 1.1.1.353 created 2013
EC 1.1.1.354 created 2013
EC 1.1.1.355 created 2013
EC 1.1.1.356 created 2013
EC 1.1.1.357 created 2013
EC 1.1.1.358 created 2013
EC 1.1.1.359 created 2013
EC 1.1.1.36 created 1961
EC 1.1.1.360 created 2013
EC 1.1.1.361 created 2013
EC 1.1.1.362 created 2013
EC 1.1.1.363 created 2013
EC 1.1.1.363 modified 2015
EC 1.1.1.364 created 2013
EC 1.1.1.365 created 2013
EC 1.1.1.366 created 2013
EC 1.1.1.367 created 2014
EC 1.1.1.368 created 2014
EC 1.1.1.369 created 2014
EC 1.1.1.37 created 1961
EC 1.1.1.370 created 2014
EC 1.1.1.371 created 2014
EC 1.1.1.372 created 2014
EC 1.1.1.373 created 2014
EC 1.1.1.374 created 2014
EC 1.1.1.375 created 2014
EC 1.1.1.376 created 2014
EC 1.1.1.377 created 2014
EC 1.1.1.378 created 2014
EC 1.1.1.379 created 2014
EC 1.1.1.38 created 1961
EC 1.1.1.380 created 2014
EC 1.1.1.381 created 2014
EC 1.1.1.381 modified 2015
EC 1.1.1.382 created 2015
EC 1.1.1.383 created 2015
EC 1.1.1.384 created 2015
EC 1.1.1.385 created 2015
EC 1.1.1.386 created 2015
EC 1.1.1.387 created 2015
EC 1.1.1.388 created 2015
EC 1.1.1.389 created 2015
EC 1.1.1.39 created 1961
EC 1.1.1.390 created 2015
EC 1.1.1.391 created 2016
EC 1.1.1.392 created 2016
EC 1.1.1.393 created 2016
EC 1.1.1.394 created 2016
EC 1.1.1.395 created 2016
EC 1.1.1.396 created 2016
EC 1.1.1.397 created 2016
EC 1.1.1.398 created 2016
EC 1.1.1.399 created 2016
EC 1.1.1.4 created 1961
EC 1.1.1.4 incorporated 1976
EC 1.1.1.40 created 1961
EC 1.1.1.40 modified 1976
EC 1.1.1.400 created 2016
EC 1.1.1.401 created 2016
EC 1.1.1.402 created 2016
EC 1.1.1.403 created 2016
EC 1.1.1.404 created 2017
EC 1.1.1.405 created 2017
EC 1.1.1.406 created 2017
EC 1.1.1.407 created 2017
EC 1.1.1.41 created 1961
EC 1.1.1.41 modified 2005
EC 1.1.1.42 created 1961
EC 1.1.1.42 modified 2005
EC 1.1.1.43 created 1961
EC 1.1.1.44 created 1961
EC 1.1.1.44 modified 2013
EC 1.1.1.45 created 1961
EC 1.1.1.46 created 1961
EC 1.1.1.47 created 1961
EC 1.1.1.47 modified 2013
EC 1.1.1.48 created 1961
EC 1.1.1.48 modified 2011
EC 1.1.1.49 created 1961
EC 1.1.1.49 modified 2013
EC 1.1.1.49 modified 2015
EC 1.1.1.5 created 1961
EC 1.1.1.5 modified 1976
EC 1.1.1.5 deleted 2010
EC 1.1.1.50 created 1961
EC 1.1.1.50 modified 1986
EC 1.1.1.50 modified 1990
EC 1.1.1.50 modified 2012
EC 1.1.1.50 modified 2013
EC 1.1.1.51 created 1961
EC 1.1.1.52 created 1961
EC 1.1.1.52 modified 1976
EC 1.1.1.52 modified 2016
EC 1.1.1.53 created 1961
EC 1.1.1.53 modified 1986
EC 1.1.1.54 created 1965
EC 1.1.1.55 created 1965
EC 1.1.1.56 created 1965
EC 1.1.1.57 created 1965
EC 1.1.1.58 created 1965
EC 1.1.1.59 created 1965
EC 1.1.1.6 created 1961
EC 1.1.1.60 created 1965
EC 1.1.1.61 created 1965
EC 1.1.1.62 created 1965
EC 1.1.1.62 modified 1983
EC 1.1.1.62 modified 1986
EC 1.1.1.62 modified 2012
EC 1.1.1.63 created 1965
EC 1.1.1.63 deleted 2012
EC 1.1.1.64 created 1965
EC 1.1.1.65 created 1965
EC 1.1.1.65 modified 1976
EC 1.1.1.66 created 1965
EC 1.1.1.67 created 1965
EC 1.1.1.68 created 1965
EC 1.1.1.68 deleted 1978
EC 1.1.1.69 created 1965
EC 1.1.1.69 modified 1976
EC 1.1.1.7 created 1961
EC 1.1.1.70 created 1965
EC 1.1.1.70 deleted 1978
EC 1.1.1.71 created 1972
EC 1.1.1.72 created 1972
EC 1.1.1.73 created 1972
EC 1.1.1.74 created 1972
EC 1.1.1.74 deleted 1976
EC 1.1.1.75 created 1972
EC 1.1.1.76 created 1972
EC 1.1.1.76 modified 2010
EC 1.1.1.77 created 1972
EC 1.1.1.78 created 1972
EC 1.1.1.78 modified 2005
EC 1.1.1.78 modified 2013
EC 1.1.1.79 created 1972
EC 1.1.1.8 created 1961
EC 1.1.1.8 modified 2005
EC 1.1.1.80 created 1972
EC 1.1.1.81 created 1972
EC 1.1.1.82 created 1972
EC 1.1.1.83 created 1972
EC 1.1.1.84 created 1972
EC 1.1.1.85 created 1972
EC 1.1.1.85 modified 1976
EC 1.1.1.86 created 1972
EC 1.1.1.86 modified 1976
EC 1.1.1.86 modified 1981
EC 1.1.1.87 created 1972
EC 1.1.1.88 created 1972
EC 1.1.1.88 modified 2002
EC 1.1.1.89 created 1972
EC 1.1.1.89 deleted 1976
EC 1.1.1.9 created 1961
EC 1.1.1.90 created 1972
EC 1.1.1.90 modified 1989
EC 1.1.1.91 created 1972
EC 1.1.1.92 created 1972
EC 1.1.1.93 created 1972
EC 1.1.1.94 created 1972
EC 1.1.1.94 modified 2005
EC 1.1.1.95 created 1972
EC 1.1.1.95 modified 2006
EC 1.1.1.95 modified 2016
EC 1.1.1.96 created 1972
EC 1.1.1.97 created 1972
EC 1.1.1.98 created 1972
EC 1.1.1.99 created 1972
EC 1.1.2.1 created 1961
EC 1.1.2.1 deleted 1965
EC 1.1.2.2 created 1961
EC 1.1.2.3 created 1961
EC 1.1.2.4 created 1961
EC 1.1.2.5 created 1989
EC 1.1.2.6 created 1989
EC 1.1.2.6 transfered 2010
EC 1.1.2.7 created 1972
EC 1.1.2.7 modified 1982
EC 1.1.2.7 transfered 2010
EC 1.1.2.8 created 1972
EC 1.1.2.8 modified 1982
EC 1.1.2.8 transfered 2010
EC 1.1.2.9 created 2016
EC 1.1.3.1 created 1961
EC 1.1.3.1 deleted 1984
EC 1.1.3.10 created 1972
EC 1.1.3.11 created 1972
EC 1.1.3.12 created 1972
EC 1.1.3.12 modified 1976
EC 1.1.3.13 created 1972
EC 1.1.3.14 created 1972
EC 1.1.3.15 created 1972
EC 1.1.3.16 created 1976
EC 1.1.3.17 created 1978
EC 1.1.3.17 modified 2005
EC 1.1.3.17 modified 2007
EC 1.1.3.18 created 1981
EC 1.1.3.19 created 1984
EC 1.1.3.19 modified 2014
EC 1.1.3.2 created 1961
EC 1.1.3.2 deleted 1972
EC 1.1.3.20 created 1984
EC 1.1.3.20 modified 2010
EC 1.1.3.21 created 1984
EC 1.1.3.22 created 1961
EC 1.1.3.22 transfered 1984
EC 1.1.3.22 modified 1989
EC 1.1.3.22 deleted 2004
EC 1.1.3.23 created 1984
EC 1.1.3.24 created 1984
EC 1.1.3.24 deleted 2006
EC 1.1.3.25 created 1986
EC 1.1.3.25 deleted 2005
EC 1.1.3.26 created 1989
EC 1.1.3.26 deleted 2002
EC 1.1.3.27 created 1990
EC 1.1.3.28 created 1992
EC 1.1.3.28 modified 2001
EC 1.1.3.29 created 1992
EC 1.1.3.3 created 1961
EC 1.1.3.3 deleted 2014
EC 1.1.3.30 created 1992
EC 1.1.3.31 created 1992
EC 1.1.3.31 deleted 2003
EC 1.1.3.32 created 1999
EC 1.1.3.32 deleted 2002
EC 1.1.3.33 created 1999
EC 1.1.3.33 deleted 2002
EC 1.1.3.34 created 1999
EC 1.1.3.34 deleted 2002
EC 1.1.3.35 created 1999
EC 1.1.3.35 deleted 2002
EC 1.1.3.36 created 1999
EC 1.1.3.36 deleted 2002
EC 1.1.3.37 created 1999
EC 1.1.3.38 created 1999
EC 1.1.3.39 created 2001
EC 1.1.3.4 created 1961
EC 1.1.3.40 created 2001
EC 1.1.3.41 created 2002
EC 1.1.3.41 modified 2008
EC 1.1.3.42 created 2011
EC 1.1.3.43 created 2012
EC 1.1.3.44 created 2012
EC 1.1.3.45 created 2013
EC 1.1.3.46 created 2014
EC 1.1.3.47 created 2014
EC 1.1.3.48 created 2015
EC 1.1.3.49 created 2016
EC 1.1.3.5 created 1961
EC 1.1.3.5 modified 1976
EC 1.1.3.6 created 1961
EC 1.1.3.6 modified 1982
EC 1.1.3.6 modified 2012
EC 1.1.3.7 created 1965
EC 1.1.3.8 created 1965
EC 1.1.3.8 modified 2001
EC 1.1.3.8 modified 2006
EC 1.1.3.9 created 1965
EC 1.1.4.1 created 1989
EC 1.1.4.1 deleted 2014
EC 1.1.4.2 created 1989
EC 1.1.4.2 deleted 2014
EC 1.1.5.1 created 1983
EC 1.1.5.1 deleted 2002
EC 1.1.5.10 created 2014
EC 1.1.5.11 created 2016
EC 1.1.5.12 created 2017
EC 1.1.5.2 created 1982
EC 1.1.5.2 transfered 2003
EC 1.1.5.2 modified 2010
EC 1.1.5.3 created 1961
EC 1.1.5.3 transfered 1965
EC 1.1.5.3 transfered 2009
EC 1.1.5.4 created 1978
EC 1.1.5.4 transfered 2009
EC 1.1.5.5 created 2009
EC 1.1.5.5 modified 2010
EC 1.1.5.6 created 2010
EC 1.1.5.7 created 2010
EC 1.1.5.8 created 1992
EC 1.1.5.8 modified 2004
EC 1.1.5.8 transfered 2010
EC 1.1.5.9 created 1972
EC 1.1.5.9 modified 1976
EC 1.1.5.9 transfered 2013
EC 1.1.9.1 created 2010
EC 1.1.9.1 transfered 2011
EC 1.1.98.1 created 2010
EC 1.1.98.2 created 2010
EC 1.1.98.2 transfered 2011
EC 1.1.98.3 created 2012
EC 1.1.98.3 modified 2014
EC 1.1.98.4 created 2013
EC 1.1.98.5 created 2013
EC 1.1.98.6 created 2017
EC 1.1.99.1 created 1961
EC 1.1.99.1 modified 1989
EC 1.1.99.1 modified 2005
EC 1.1.99.10 created 1972
EC 1.1.99.10 modified 1976
EC 1.1.99.10 deleted 2013
EC 1.1.99.11 created 1972
EC 1.1.99.12 created 1972
EC 1.1.99.13 created 1972
EC 1.1.99.14 created 1978
EC 1.1.99.15 created 1978
EC 1.1.99.15 deleted 1980
EC 1.1.99.16 created 1978
EC 1.1.99.16 deleted 2009
EC 1.1.99.17 created 1982
EC 1.1.99.17 deleted 2003
EC 1.1.99.18 created 1983
EC 1.1.99.18 modified 2002
EC 1.1.99.19 created 1961
EC 1.1.99.19 transfered 1984
EC 1.1.99.19 deleted 2006
EC 1.1.99.2 created 1961
EC 1.1.99.2 modified 2013
EC 1.1.99.20 created 1989
EC 1.1.99.21 created 1989
EC 1.1.99.22 created 1989
EC 1.1.99.23 created 1989
EC 1.1.99.23 deleted 2010
EC 1.1.99.24 created 1992
EC 1.1.99.25 created 1992
EC 1.1.99.25 modified 2004
EC 1.1.99.25 deleted 2010
EC 1.1.99.26 created 1992
EC 1.1.99.27 created 1999
EC 1.1.99.28 created 1999
EC 1.1.99.29 created 2004
EC 1.1.99.3 created 1961
EC 1.1.99.3 modified 1976
EC 1.1.99.3 modified 1989
EC 1.1.99.30 created 2004
EC 1.1.99.31 created 2006
EC 1.1.99.32 created 2008
EC 1.1.99.33 created 2010
EC 1.1.99.34 created 2010
EC 1.1.99.34 deleted 2011
EC 1.1.99.35 created 2010
EC 1.1.99.36 created 2010
EC 1.1.99.37 created 2010
EC 1.1.99.38 created 2012
EC 1.1.99.38 modified 2013
EC 1.1.99.39 created 2013
EC 1.1.99.4 created 1961
EC 1.1.99.4 modified 1989
EC 1.1.99.40 created 2017
EC 1.1.99.5 created 1961
EC 1.1.99.5 transfered 1965
EC 1.1.99.5 deleted 2009
EC 1.1.99.6 created 1965
EC 1.1.99.6 modified 2013
EC 1.1.99.7 created 1972
EC 1.1.99.8 created 1972
EC 1.1.99.8 modified 1982
EC 1.1.99.8 deleted 2010
EC 1.1.99.9 created 1972
EC 1.1.99.9 modified 1976
EC 1.10.1.1 created 1976
EC 1.10.2.1 created 1972
EC 1.10.2.1 modified 2000
EC 1.10.2.2 created 1978
EC 1.10.2.2 modified 2013
EC 1.10.3.1 created 1961
EC 1.10.3.1 deleted 1972
EC 1.10.3.1 reinstated 1978
EC 1.10.3.10 created 2011
EC 1.10.3.10 modified 2014
EC 1.10.3.11 created 2011
EC 1.10.3.11 modified 2014
EC 1.10.3.12 created 2011
EC 1.10.3.13 created 2013
EC 1.10.3.14 created 2014
EC 1.10.3.15 created 2014
EC 1.10.3.16 created 2016
EC 1.10.3.2 created 1961
EC 1.10.3.2 deleted 1972
EC 1.10.3.2 reinstated 1978
EC 1.10.3.3 created 1961
EC 1.10.3.3 modified 2011
EC 1.10.3.4 created 1972
EC 1.10.3.4 modified 2006
EC 1.10.3.5 created 1972
EC 1.10.3.6 created 1986
EC 1.10.3.7 created 1986
EC 1.10.3.7 deleted 2002
EC 1.10.3.8 created 1986
EC 1.10.3.8 deleted 2002
EC 1.10.3.9 created 2011
EC 1.10.5.1 created 2005
EC 1.10.5.1 transfered 2015
EC 1.10.9.1 created 1984
EC 1.10.9.1 transfered 2011
EC 1.10.99.1 created 1984
EC 1.10.99.1 deleted 2011
EC 1.10.99.2 created 2005
EC 1.10.99.2 deleted 2015
EC 1.10.99.3 created 2005
EC 1.10.99.3 deleted 2015
EC 1.11.1.1 created 1961
EC 1.11.1.10 created 1972
EC 1.11.1.10 modified 2011
EC 1.11.1.11 created 1983
EC 1.11.1.11 modified 2010
EC 1.11.1.11 modified 2011
EC 1.11.1.12 created 1989
EC 1.11.1.12 modified 2015
EC 1.11.1.13 created 1992
EC 1.11.1.14 created 1992
EC 1.11.1.14 modified 2006
EC 1.11.1.14 modified 2011
EC 1.11.1.14 modified 2016
EC 1.11.1.15 created 2004
EC 1.11.1.16 created 2006
EC 1.11.1.16 modified 2016
EC 1.11.1.17 created 2010
EC 1.11.1.18 created 2010
EC 1.11.1.19 created 2011
EC 1.11.1.19 modified 2015
EC 1.11.1.2 created 1961
EC 1.11.1.20 created 2011
EC 1.11.1.21 created 2011
EC 1.11.1.22 created 2013
EC 1.11.1.23 created 2011
EC 1.11.1.23 transfered 2014
EC 1.11.1.3 created 1961
EC 1.11.1.4 created 1961
EC 1.11.1.4 deleted 1964
EC 1.11.1.4 reinstated 1965
EC 1.11.1.4 deleted 1972
EC 1.11.1.5 created 1961
EC 1.11.1.6 created 1961
EC 1.11.1.6 modified 1986
EC 1.11.1.6 modified 1999
EC 1.11.1.6 modified 2013
EC 1.11.1.7 created 1961
EC 1.11.1.7 modified 2010
EC 1.11.1.7 modified 2011
EC 1.11.1.8 created 1961
EC 1.11.1.8 modified 2012
EC 1.11.1.9 created 1965
EC 1.11.1.9 modified 1989
EC 1.11.2.1 created 2011
EC 1.11.2.2 created 2011
EC 1.11.2.3 created 2011
EC 1.11.2.4 created 2011
EC 1.11.2.5 created 2014
EC 1.12.1.1 created 1965
EC 1.12.1.1 deleted 1972
EC 1.12.1.2 created 1972
EC 1.12.1.2 modified 2002
EC 1.12.1.3 created 2002
EC 1.12.1.3 modified 2013
EC 1.12.1.4 created 2011
EC 1.12.1.5 created 2013
EC 1.12.2.1 created 1972
EC 1.12.2.1 modified 2002
EC 1.12.5.1 created 1999
EC 1.12.5.1 transfered 2002
EC 1.12.7.1 created 1972
EC 1.12.7.1 deleted 1978
EC 1.12.7.2 created 1961
EC 1.12.7.2 transfered 1965
EC 1.12.7.2 transfered 1972
EC 1.12.7.2 transfered 1978
EC 1.12.7.2 transfered 1984
EC 1.12.7.2 transfered 2002
EC 1.12.7.2 incorporated 1965
EC 1.12.98.1 created 1989
EC 1.12.98.1 transfered 2002
EC 1.12.98.2 created 1999
EC 1.12.98.2 transfered 2002
EC 1.12.98.2 modified 2004
EC 1.12.98.3 created 2002
EC 1.12.98.4 created 1992
EC 1.12.98.4 transfered 2013
EC 1.12.99.1 created 1989
EC 1.12.99.1 deleted 2002
EC 1.12.99.2 created 1992
